time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.073129693453163327e+02 9.106125749174444195e+01 1.032279679060357722e+02 1.027358376851818349e+02 1.117632344832245508e+02 1.101928073479490990e+02 8.978338475196986224e+01 8.207134713982161145e+01 8.617372383003437619e+01
1.061795006909537022e+02 1.019450289672961958e+02 8.194466798371612981e+01 1.139923950688441607e+02 1.160058322055693054e+02 8.970795980971291783e+01 1.069233788143749564e+02 1.182911509501061005e+02 8.265405326410692055e+01
9.619829449070093119e+01 9.942392217635484997e+01 8.317905071846793419e+01 9.321072083685746179e+01 1.091820991250801285e+02 1.025819961470405417e+02 9.840719584057616487e+01 1.259998735092906657e+02 8.498887443289711996e+01
9.344847820138089389e+01 9.692808562747239876e+01 1.098674618330998527e+02 8.853762880592641693e+01 9.291395679192265789e+01 9.264908917181803361e+01 9.719170586876224149e+01 1.226941367263939213e+02 8.819105773877289778e+01
9.561960336858960829e+01 9.832646961270761210e+01 9.302189273846705930e+01 9.006960745937530533e+01 9.640236914119610390e+01 7.805587571750814391e+01 1.013810994927401055e+02 1.218639637961492070e+02 8.985590166521842548e+01
9.607628076788409999e+01 1.039925273683372922e+02 9.335956372931015324e+01 9.100991143383936333e+01 9.667120342162320412e+01 1.179620428671908883e+02 1.021202471064078168e+02 1.185965223020058659e+02 9.368967881636271500e+01
8.870016927161748299e+01 9.604039172796599644e+01 9.072389706202109494e+01 9.323842531081241702e+01 9.352241479268667490e+01 1.066408705681924403e+02 1.041946019879651146e+02 1.241727922102624575e+02 9.237572388971871362e+01
9.306713616603222761e+01 1.073817785172643653e+02 1.056461795015931528e+02 1.043495793890681398e+02 1.002552317185581785e+02 1.018168505828325010e+02 9.354150325213230133e+01 1.137861770552445790e+02 8.952123825206567176e+01
8.920993244877425354e+01 1.099532860278467581e+02 9.356177339826071204e+01 1.246536618631456719e+02 9.833214285951829936e+01 9.861815488263403040e+01 1.011923639634480310e+02 7.810139786734258394e+01 1.014320183913960562e+02
9.286734827776726320e+01 8.920906061932905118e+01 9.124572619064318246e+01 9.818084431606553153e+01 1.070205244814222993e+02 8.710819384639104612e+01 1.216350999416851835e+02 8.562351447451949582e+01 9.832764864374067315e+01
9.337526669515011690e+01 8.722600640420273521e+01 1.211833246787254978e+02 1.125030483952291576e+02 9.374300881302944788e+01 8.881498511273163388e+01 8.706297070621405965e+01 8.217181457871180328e+01 1.000485430646415494e+02
1.046927090679456569e+02 8.003556428894079033e+01 1.247423934661101441e+02 1.109406429619282335e+02 1.054191178944803795e+02 1.045598966282353501e+02 8.759774104445506282e+01 1.238334321896167296e+02 9.832243953773659939e+01
1.137140007704701787e+02 1.200206885396218439e+02 8.508168838031826908e+01 9.581874349122156787e+01 1.000665059938673238e+02 9.146570743141256798e+01 8.431097002076479896e+01 9.016916985359947034e+01 9.852223453474898918e+01
1.149691886027055290e+02 1.260997210917058737e+02 1.175910481334750557e+02 1.101831375088874267e+02 1.144849942821924742e+02 9.432454123602130380e+01 8.300414013936497781e+01 1.101883123997302221e+02 9.383786693327405715e+01
1.176038877128518294e+02 1.272134091987988995e+02 9.841038817370420588e+01 1.079599597699455416e+02 8.457640844387483980e+01 1.066924282973430991e+02 1.030948652173022992e+02 9.688545541673693151e+01 1.001137974444512508e+02
1.131162538663284920e+02 1.185536757099476119e+02 1.068479327352029031e+02 1.076944333198274819e+02 9.496020575061461955e+01 1.031483425157323666e+02 1.017582229550853299e+02 9.213605867578732500e+01 9.546326225064132132e+01
8.647276889948203404e+01 1.068851086736246288e+02 9.519239647470338639e+01 1.042285283870624539e+02 9.939370805750527893e+01 1.053864308687279561e+02 9.080538294921014142e+01 9.737790072904918759e+01 1.021438843162491281e+02
8.546272367238807988e+01 1.027255627192591589e+02 9.840596641256104249e+01 9.071813306560090950e+01 8.402281122384604828e+01 1.100388384093098892e+02 8.641468217779512884e+01 1.025373491723628234e+02 9.552213101191566125e+01
8.936658768539233222e+01 9.008299098217653977e+01 9.008062293139551002e+01 1.140911114752374971e+02 9.217349698409834957e+01 8.056319527138415992e+01 9.569701287558163472e+01 9.370201571398298768e+01 1.002987112250607851e+02
9.465177420745605730e+01 1.083510501036957407e+02 8.992671575426899722e+01 1.116207425137230302e+02 9.214695909508178318e+01 9.816113968498669351e+01 1.077125928678798061e+02 1.009121139077460043e+02 9.753311356391472486e+01
1.009304641262483244e+02 1.054458028650054757e+02 8.786642769441867529e+01 9.862970043031803868e+01 9.996109477914029640e+01 1.076884273694055878e+02 9.040433334564637846e+01 9.788393995835409100e+01 1.030231647652004625e+02
1.021865284512534515e+02 1.063692999050221601e+02 1.053684313096841265e+02 9.643561077513996338e+01 9.889017329552174829e+01 8.239235813324745550e+01 9.270545247066355898e+01 9.156111678386687913e+01 8.922300052781241675e+01
1.105338826681604019e+02 1.065477833874351603e+02 9.459610771685456143e+01 9.187810461927928429e+01 9.741215925052381408e+01 8.408391257078926628e+01 9.251008214776395278e+01 1.031710331305048243e+02 1.107836382057200240e+02
9.021751363519436495e+01 8.638782336577452270e+01 1.048849274988197919e+02 1.056194703730017892e+02 1.018955812914026353e+02 1.019777212295182380e+02 8.459463790092402746e+01 9.781254800823053586e+01 8.902125197503738718e+01
9.039011560105518583e+01 1.159913949137885254e+02 9.963045224836267266e+01 1.031177353144183257e+02 1.076679412509849953e+02 1.080924838413471178e+02 8.868295805990686631e+01 9.684915477380259574e+01 1.101989556457317150e+02
9.737669854385991641e+01 1.124362683193827053e+02 1.109511256422943006e+02 9.229910527155897171e+01 7.876750802783378447e+01 1.023156528726997863e+02 8.858205556502102240e+01 1.083588631087080927e+02 1.129729024608809027e+02
9.854773300668550462e+01 1.127101389961516844e+02 9.014129589681536459e+01 9.976717572515310906e+01 7.763598904226026320e+01 1.046811408314327991e+02 1.188245042415135231e+02 1.109053510284638548e+02 1.083474696848254126e+02
1.076746031576133333e+02 9.919667166399929670e+01 9.886317574787301510e+01 9.694561772160992064e+01 7.754070413918284999e+01 9.257251175216907768e+01 1.193951762793338673e+02 9.826937630073663854e+01 1.114325311506993188e+02
1.205737595977473546e+02 9.425760821196472250e+01 1.025766908147485026e+02 8.457819797035250531e+01 8.032146966603531268e+01 9.322759981133177121e+01 8.608508478816921183e+01 8.661564509105996024e+01 8.042543563552099783e+01
8.075242706745704879e+01 1.070947600330592309e+02 9.781021269730598533e+01 1.075226561789651072e+02 8.316587355827135752e+01 8.731042213321427425e+01 9.307382055701367563e+01 7.435218062822622187e+01 1.026927169611091131e+02
1.013338623192152568e+02 8.258070231938827988e+01 1.038227641963819678e+02 1.116295747672422465e+02 8.532783774239226204e+01 9.626620120376365719e+01 1.004299719390428862e+02 1.154415398759255709e+02 9.812074978594567654e+01
9.923187114724657931e+01 9.371077498878199208e+01 9.944448701787733569e+01 9.703449436593746213e+01 8.248890872454263956e+01 1.013635177761664039e+02 8.808348974787912766e+01 1.169472384072764015e+02 9.919628237834933771e+01
9.806521712414036074e+01 9.035546918491121460e+01 9.864498653658441185e+01 9.649158934423562073e+01 8.400134727263456114e+01 1.118035446231227326e+02 9.135002591963207408e+01 1.186321946533078631e+02 9.711295117747353345e+01
1.055755559899032647e+02 8.414787734572810507e+01 1.018690809090522009e+02 9.481545559620754204e+01 1.052677550608902663e+02 1.060184967334233619e+02 1.003671967037979300e+02 1.069636898359615316e+02 1.083742675513168052e+02
8.904832504879846056e+01 9.491108770470003719e+01 9.573787548905409039e+01 9.914249151992061115e+01 1.065938076500220575e+02 1.021086876731938560e+02 1.012009721734667949e+02 9.486013348826774916e+01 9.535191106850439269e+01
9.055964427619237256e+01 9.875044002759229045e+01 9.487008415073020728e+01 9.071885166471298589e+01 9.878695108043268647e+01 9.050221179305302144e+01 1.004723338487797122e+02 9.951538697765963093e+01 9.975613622474411102e+01
9.830356396091960391e+01 9.634047413817960148e+01 1.016331985424706090e+02 9.756014630955139921e+01 1.016571715951711781e+02 1.106105379547893790e+02 8.434253839823973919e+01 1.014052736780274131e+02 9.727702104089878787e+01
9.911086122661909315e+01 9.458082012289415275e+01 9.082191640223980755e+01 1.060654930667388527e+02 1.112301725034254787e+02 9.001866226222585965e+01 1.033196177088248362e+02 9.722112352215383169e+01 9.055979803633445613e+01
9.440977704718662267e+01 1.003962353030455148e+02 9.574499082089806734e+01 9.677794263309090184e+01 9.154811611292208795e+01 1.118803788652088542e+02 1.178664353393329520e+02 9.640027236084033291e+01 1.025666566938234610e+02
9.338165828195792528e+01 9.518672187468877155e+01 8.907533960469180556e+01 9.899594779860038329e+01 9.300908919264148267e+01 1.015566200097259753e+02 1.117676285775473559e+02 1.022107516547007577e+02 9.356318251158815258e+01
1.027358675435069131e+02 9.736376715669076987e+01 1.111071443994256924e+02 1.063340952571961111e+02 9.463991638140753082e+01 9.616944706873384519e+01 1.008368841142819434e+02 1.053450836538877979e+02 7.552341583201766184e+01
1.036450755505390617e+02 1.046219060440205055e+02 1.028013901399345400e+02 9.716971538619057469e+01 1.049375023602322301e+02 1.120339072113729060e+02 1.029573441227304045e+02 7.508402500779743605e+01 8.070741351085639792e+01
9.511961802142535305e+01 9.157521333159542110e+01 1.040494970699536168e+02 1.087160519234501521e+02 1.091607320070256719e+02 8.169047291097808738e+01 1.058222272919570628e+02 9.981622838388435071e+01 1.106060400515697779e+02
9.638947754074924035e+01 1.119734268147816465e+02 1.009506304580179830e+02 9.278846171779474616e+01 1.044546146988243862e+02 1.088639691714910924e+02 9.616013168291090096e+01 9.747225253308241122e+01 1.012363865369650995e+02
9.691510884051518815e+01 8.615361031299545402e+01 1.202590132119174626e+02 8.546593494337628272e+01 9.844902372487013054e+01 1.020195878347574450e+02 9.824465041310425306e+01 1.001402988306908526e+02 1.079984813326660884e+02
1.002222594701090941e+02 9.348101253030441171e+01 1.138495529932959016e+02 8.570294221288719427e+01 9.728645035805458008e+01 9.389447633390051351e+01 9.539998627605353931e+01 1.035579670786486588e+02 8.804666081118074317e+01
1.066096545668496276e+02 9.837328573873381288e+01 9.002625309130598907e+01 9.830730377013209420e+01 9.529809337713794548e+01 9.062543475711083829e+01 9.424516979044321374e+01 1.050466363035082082e+02 9.041333860675972289e+01
1.028174625851540895e+02 8.985495886105863406e+01 1.049075806233290962e+02 1.000651288810863093e+02 9.948598004014903040e+01 9.643493017957399616e+01 9.921048532865667369e+01 9.167835061291610543e+01 9.713274899831351661e+01
1.023717942614211864e+02 1.068698865884068567e+02 1.073648264091819158e+02 9.244013278112723242e+01 9.451593067034696105e+01 9.436155977152904484e+01 1.121235228844912655e+02 9.448176471040569879e+01 1.045471244385685026e+02
1.007339111470313071e+02 1.093738418276730044e+02 9.837479355645859869e+01 9.626120394564510718e+01 1.098998145244446931e+02 9.301140498809769497e+01 1.160504252944928822e+02 1.034168385980091784e+02 8.725901994517892035e+01
1.213719771519189123e+02 1.129133665173115588e+02 9.406981421716666603e+01 9.836747200308097661e+01 1.127218752679752214e+02 1.082365372556596128e+02 1.042259329827959249e+02 1.041870170142366590e+02 1.130004190207338013e+02
9.921837830472219366e+01 9.824288689796904350e+01 8.375358996258799493e+01 1.115015445822631932e+02 8.215614281115890094e+01 1.008232912480033860e+02 9.012765750804204856e+01 8.892348723673214295e+01 1.072943965397350610e+02
1.015650562971165698e+02 9.187463751643697663e+01 8.437114221690363536e+01 1.067370823242835627e+02 8.592844038567169207e+01 9.976497052703226132e+01 1.100316078887675815e+02 9.551464990569562019e+01 1.082833369968587505e+02
1.205742739508972363e+02 9.314750204435827641e+01 8.414465088202589982e+01 9.932384277004916839e+01 9.572494934906154640e+01 1.174162873720845823e+02 1.013467316860066916e+02 9.799030232198393264e+01 1.036702788723515596e+02
1.176358309967371270e+02 1.087009703233638334e+02 7.907961468966975360e+01 1.050355918688477885e+02 1.040488311299745305e+02 8.310848216039832437e+01 9.544784131302117203e+01 9.893882876752948619e+01 1.004722544148597336e+02
1.039762818876348689e+02 1.061918199455038518e+02 7.982847195834800402e+01 1.077389726819539817e+02 9.616208239127182367e+01 1.028310878256424417e+02 9.585444681380654686e+01 9.112353024049477312e+01 7.546825015753341859e+01
1.108591177374039205e+02 9.772114171513432268e+01 9.262285057750000306e+01 9.510586219908830685e+01 9.545672418873539300e+01 8.355256298888716060e+01 1.109171151240097402e+02 9.734363505170503572e+01 8.096174573897059190e+01
1.074367214486007356e+02 9.200656218428645161e+01 9.411865147243493368e+01 9.146940623725596708e+01 7.805744564306394295e+01 1.283510694185284535e+02 1.215827063708781708e+02 1.134527659545209133e+02 8.690738434434251758e+01
9.853931257575925429e+01 9.844159506715222108e+01 9.643115875916089408e+01 1.093612241014812980e+02 9.061064325018651289e+01 1.252038517312367958e+02 8.671005403800980105e+01 9.675192073661365555e+01 1.179225159160931327e+02
9.652645439079206824e+01 9.648018517028594943e+01 8.864204156207986784e+01 8.978356085060370617e+01 9.566623514044646015e+01 1.232991653932279235e+02 1.114607958868759852e+02 1.044874773519157429e+02 9.765013536579857600e+01
9.379176517809223412e+01 9.600602511690225072e+01 1.018887448703364100e+02 8.797701562364115091e+01 1.044506477480936297e+02 1.251113375607300071e+02 8.570846865658054980e+01 1.011904527758651682e+02 9.402759586265567293e+01
9.636318541757044898e+01 9.388578510668810395e+01 9.904433364759435676e+01 9.443006643002169653e+01 9.436847546336827008e+01 1.073983134925728535e+02 8.731373677730792338e+01 9.929405980386961517e+01 9.384712915532475108e+01
9.847944799746980493e+01 8.785155923756167340e+01 9.260863404425766987e+01 9.618657075003939383e+01 9.235423669578608497e+01 1.095745804135451209e+02 9.029648712077454320e+01 1.163215225107725104e+02 9.154358107170472181e+01
1.093889367592564810e+02 9.435404321903993718e+01 9.254024419451252470e+01 8.556069479762962260e+01 7.995422066072899270e+01 1.020897608154860308e+02 1.033804235936107148e+02 8.505311008677064422e+01 1.002447715085474300e+02
9.766793899776247656e+01 8.715106595568425973e+01 1.065059234585100967e+02 9.784570554326708702e+01 8.845899859664672249e+01 1.022041589842033176e+02 9.425268454836918863e+01 8.458298321981874324e+01 9.155830442570947980e+01
1.102128773417230292e+02 1.085782116559088024e+02 1.081377369147503629e+02 1.028516184576640455e+02 1.167015260484189412e+02 9.550703462130881860e+01 1.097701848299670218e+02 1.137854393075709680e+02 1.091665030560790228e+02
1.080472291763931025e+02 9.844289356733980867e+01 8.889185236226924758e+01 1.229058646724028421e+02 1.107807078188805292e+02 9.885667200327702631e+01 8.952121313611333164e+01 1.033466067109705051e+02 1.018246316489046137e+02
8.215611329348138270e+01 9.562596527900767285e+01 8.443164811583859830e+01 9.738621202422007173e+01 8.123351201917773778e+01 9.839727864039588212e+01 1.019116955930134623e+02 9.091111573477161301e+01 9.930241056883954798e+01
7.709238705462986729e+01 9.581730159179717532e+01 1.030322174693378656e+02 1.073638196512937384e+02 9.835119584997896425e+01 1.076304464466478237e+02 8.270349509366349139e+01 1.126182513901206761e+02 1.027314793619425757e+02
8.121219861667285045e+01 1.022947348662873424e+02 1.004887966684726734e+02 8.523416873290733520e+01 1.014745052194347039e+02 1.112551108418511774e+02 1.072653924308734474e+02 1.267667346236626997e+02 1.211351098242302271e+02
8.855562679498375189e+01 9.196693496967958481e+01 1.019349242847501955e+02 1.274784842274541177e+02 9.354803136890953397e+01 9.982962803090714488e+01 9.332092454332754983e+01 1.103637334125773606e+02 8.358909162864965481e+01
9.799751096549846352e+01 1.027405060118693569e+02 9.819640323085531008e+01 1.323319553134805915e+02 9.520250844390793077e+01 1.010073480940462645e+02 1.024593353655780135e+02 1.149835627541291245e+02 9.387641720951131674e+01
1.020261212021001143e+02 1.032439240381883394e+02 9.722991450154783877e+01 1.324574865912983057e+02 1.090596929641297237e+02 1.086074796676266345e+02 1.021336933691110289e+02 1.150032508998380365e+02 1.111734474268596671e+02
1.196076502253689284e+02 1.030063882694244910e+02 9.567035230355274678e+01 1.311248639005265488e+02 1.018305454997031774e+02 1.195583472448308839e+02 1.067854260112575844e+02 1.046790361554810147e+02 1.054889410009306374e+02
1.166791136681083287e+02 1.095182360485899551e+02 1.016980256489752179e+02 7.384597089087569088e+01 1.019480356189615549e+02 1.144887391704347692e+02 1.038511044295844243e+02 1.042704324033867209e+02 8.692957863855460232e+01
8.421773603982943257e+01 9.246381443562745517e+01 9.311594810104361386e+01 1.118909730468630102e+02 1.022069199582682870e+02 1.050617177944446610e+02 9.603291651196256851e+01 1.046997628352166743e+02 8.653973637864319812e+01
1.061154994225169901e+02 7.836443289453507077e+01 9.891106985060972079e+01 9.097068153660052303e+01 9.524903957617189576e+01 1.087498362923397224e+02 1.254204219050913167e+02 9.310573673716540100e+01 9.989758252701560082e+01
9.157072561160131841e+01 1.049309993379662274e+02 1.081298207357228307e+02 8.059455398272405091e+01 1.039264632721384061e+02 1.150895103299880731e+02 1.128454330689233984e+02 8.621500822157000243e+01 1.004345225980757021e+02
9.861265679930536976e+01 1.086177167697700270e+02 1.051387858886125883e+02 8.061823643376794735e+01 1.203060725591222848e+02 1.149858609782718020e+02 1.104760300606585162e+02 8.431850920089510737e+01 1.004074093693113952e+02
1.047159843753632202e+02 1.094017414617371173e+02 9.482962470169594837e+01 1.104970232729486668e+02 9.389493542025249440e+01 1.181691216768504091e+02 1.142698063326795932e+02 8.813151123923695707e+01 1.031659118439678764e+02
8.640995200316153557e+01 9.635123819167611714e+01 1.006627180148242644e+02 1.119971915278181598e+02 8.999386560665203660e+01 8.883700136599415487e+01 1.118973934830985968e+02 1.218366370644727823e+02 8.284995665234293938e+01
8.615148939022705576e+01 9.576051923243143449e+01 9.374431642461387071e+01 1.084690541274324573e+02 8.830533584988208418e+01 1.150087196480567400e+02 9.553785988380732874e+01 7.745859332776525719e+01 1.055406145572775358e+02
1.105350238518388721e+02 1.008888375099408705e+02 1.057907577640550443e+02 1.077780332955134242e+02 8.524492690864285294e+01 1.023444438146574527e+02 1.009427387843851562e+02 9.507894319868753996e+01 1.054990693176206662e+02
1.055380347469299807e+02 1.028455002145713024e+02 8.891092515366860027e+01 9.918367387057520546e+01 9.114343896987691096e+01 1.075497597693714482e+02 9.323697419131407571e+01 1.059968766380298746e+02 1.052924294015292048e+02
1.053276694970966503e+02 1.148615047156184232e+02 1.138598593018468392e+02 9.913254045618803900e+01 8.541418769148074830e+01 1.108479350000953474e+02 9.866939533488647385e+01 8.488463976364384678e+01 9.377868679029289467e+01
9.616702043711342185e+01 1.048692328881478488e+02 9.572267992048047347e+01 9.285312309443234824e+01 9.510970873046230167e+01 8.355874530874744721e+01 1.042293518650122337e+02 9.086089372798943486e+01 1.055653390997140519e+02
1.102243444566788781e+02 9.722384790685192968e+01 9.116457725278266366e+01 1.005973164065523946e+02 9.329606350439458140e+01 1.006902629449100601e+02 1.084548430380987014e+02 1.162076363909666270e+02 8.362366427609629227e+01
1.134814284912432356e+02 9.808524158194877884e+01 9.031723438092060974e+01 9.746655125096886252e+01 1.071841512061835147e+02 1.071369742111187975e+02 9.965372562796592604e+01 9.243325640995659853e+01 1.056594489388629370e+02
1.129967978830671598e+02 9.015853857030148788e+01 1.032302327766804382e+02 9.978904667764561509e+01 1.053831657867314675e+02 9.707904833237243736e+01 1.038734336658058339e+02 9.740466448234325014e+01 8.654662361968017592e+01
8.703162196447425458e+01 1.109243200745739131e+02 1.026330101949155562e+02 9.251738514668626578e+01 9.383188532004025717e+01 1.023960817626286115e+02 9.455222250081467905e+01 1.035982640256677740e+02 1.024778428375438750e+02
9.524631928240518164e+01 8.303274291784573791e+01 1.025903946856030160e+02 8.848346188500526921e+01 1.094065783078465586e+02 9.672390249996676914e+01 9.942565063366058098e+01 9.499997269633632868e+01 9.638829329984304195e+01
8.724682196583665927e+01 9.834096466665293690e+01 9.970041639796141908e+01 1.057400524802282433e+02 1.097864380740639092e+02 9.644161389052283084e+01 1.028946150641779695e+02 9.465665069074645999e+01 9.362175050264347931e+01
1.091960157513037473e+02 1.031982350340205414e+02 9.647175685476787521e+01 1.089647294277579306e+02 9.345569992870254339e+01 9.259081189929376876e+01 1.014043120622317105e+02 1.042418773591387691e+02 1.076354764974759348e+02
1.052105661195408004e+02 8.930089276237363549e+01 9.412150697610715611e+01 1.099137152044457935e+02 1.003151510227800998e+02 1.073481282319356183e+02 1.125987491368017999e+02 1.009120591598605472e+02 9.697467209505936125e+01
1.130253312306987539e+02 1.033209677626026775e+02 1.200620354317941860e+02 8.390289929546108283e+01 9.920688922221829387e+01 1.087014806598808292e+02 1.005687812573371218e+02 9.863115374497670018e+01 9.651004061364088216e+01
9.789877271831923622e+01 9.665621207784651858e+01 1.053009423778920848e+02 9.024508604797506450e+01 1.067124907632657624e+02 1.050251527610385978e+02 1.016529730268824210e+02 1.074706831615638976e+02 8.244822920585781389e+01
8.199936741654973105e+01 9.009968268361393484e+01 1.020202130633800550e+02 8.824971777703581211e+01 9.405698084349691612e+01 9.661001571522787401e+01 1.004409966294581409e+02 1.050392466616426930e+02 8.698301812828837853e+01
1.171735484811605801e+02 8.550387375010609503e+01 1.060472617660982024e+02 1.038910570840275227e+02 9.853096782929904407e+01 1.164903167715414867e+02 1.006534358869556769e+02 1.100807372509167124e+02 1.170518513925109119e+02
1.126327923707214751e+02 1.021803975187019660e+02 9.533740140408286834e+01 1.105796766354483509e+02 9.767802153835729939e+01 8.953045271672907290e+01 9.154724921190241105e+01 1.071422888681643428e+02 8.986707892837702616e+01
9.762927540553867800e+01 9.133059535656627759e+01 1.182643525529940121e+02 1.112016431551722917e+02 9.128484615592998352e+01 1.099977999928645715e+02 1.073136364514789989e+02 1.067240917756838456e+02 1.060329854784160659e+02
1.221873707012329646e+02 1.183307039176657440e+02 1.112196184130123555e+02 1.126570031251621629e+02 9.893217036950289867e+01 1.039154181817787901e+02 9.772659044712955279e+01 8.655066996463366991e+01 8.959089383431394538e+01
9.186808786324044718e+01 1.166646405686702082e+02 8.600641231123228181e+01 1.177406519894951913e+02 9.874663726075044679e+01 9.573682564990747323e+01 9.660590045528751091e+01 8.363258689806137625e+01 9.958811901859372995e+01
9.346751670710493443e+01 1.174484189302923767e+02 9.282940750772870331e+01 1.102929773546623409e+02 9.766553470268044634e+01 1.161323908050949569e+02 9.321308117942493254e+01 8.696698264407605450e+01 1.106233228400394921e+02
9.850885020015145699e+01 1.108961666181785404e+02 8.828586582874879696e+01 1.079484729257400204e+02 1.245536696483659398e+02 1.069102449469169187e+02 1.019560999586413601e+02 1.084680315761996496e+02 1.129686861333871377e+02
1.009889283220133223e+02 9.990266141805534517e+01 1.035575611957037410e+02 1.084399162273060995e+02 8.963341673815503441e+01 8.997274222211092365e+01 8.969687695197953303e+01 9.867539391427507667e+01 9.302707372270421615e+01
1.015614184996282177e+02 8.497076586371944984e+01 1.062641784246536218e+02 1.058555057311246514e+02 1.101331704955259454e+02 9.196816383245231918e+01 9.647084563668106227e+01 1.156311137302652980e+02 9.910033948518884017e+01
1.021399353766096851e+02 1.022730676464054227e+02 1.026291214861172989e+02 1.016748882451271925e+02 1.057983332612968468e+02 1.114523032860452219e+02 9.638883116611899027e+01 1.117831491421653567e+02 1.001464545151205812e+02
1.015951315891292097e+02 1.068187969368148202e+02 9.572812161152359067e+01 1.066548976579235131e+02 9.195809323057167717e+01 8.866496057889627025e+01 1.028234289682535518e+02 1.130288458767942785e+02 9.929124165451497674e+01
9.139899936056933427e+01 1.078685462423453885e+02 9.228257185047061739e+01 1.087018100111852164e+02 9.752835734054173145e+01 9.150189245904257973e+01 9.984529750488198374e+01 1.121289320875496429e+02 9.477293822337719575e+01
9.830902590577485967e+01 9.993169930682813629e+01 1.060350261931055229e+02 9.616568285201886113e+01 9.875530958135500725e+01 9.302859836400982374e+01 1.060189968176347861e+02 1.158139644524716516e+02 1.007066581156736191e+02
9.172551778024443081e+01 9.313716518130527788e+01 1.005204644336991748e+02 9.415733476861861106e+01 9.412923089506404040e+01 9.068117794000228571e+01 1.214435368121421277e+02 9.082311064867333528e+01 9.010941277977056529e+01
9.406103699571295351e+01 1.062982079040236698e+02 1.013825027469342785e+02 1.075131295743696711e+02 1.019387832638223870e+02 9.266277876685973069e+01 9.789264327453813053e+01 1.023188743689345017e+02 9.140391973020777527e+01
7.169146615328529037e+01 1.069549320647511479e+02 1.113673440726170156e+02 1.026018560871328589e+02 9.738310541438285384e+01 8.755949164808841090e+01 1.094382790760229653e+02 9.048527296289864807e+01 1.070731733802268764e+02
9.136840071504092009e+01 9.950822061865559931e+01 1.254029326445282777e+02 1.035950084393267190e+02 1.030400301702148482e+02 8.234814372761462664e+01 1.030573287947336212e+02 8.396974477360011235e+01 1.088173626923721145e+02
1.074159600725502912e+02 1.135712297945413951e+02 1.183253502551006875e+02 1.037085802124120164e+02 1.091499691623368449e+02 8.893378062074003765e+01 9.081355636154967215e+01 8.950493522967929039e+01 9.818238957756153695e+01
9.686720547459616171e+01 9.061952383933743249e+01 9.151008471918467535e+01 9.708079390136499853e+01 1.157214273508685380e+02 8.553770783340216610e+01 8.641255235819603797e+01 1.004826070747446636e+02 1.014040631190247694e+02
8.349882151453425649e+01 1.041162142774007862e+02 9.058690646621197118e+01 9.977280685754001865e+01 9.103623747035874203e+01 8.431878828901292877e+01 8.520332240603029561e+01 1.093417446154066681e+02 1.147078284369758023e+02
8.317087544854312853e+01 9.603793666273577401e+01 9.762265662688420775e+01 9.504540971670411409e+01 1.110846727223010930e+02 8.934256001324015983e+01 9.386224584875688493e+01 1.106131788595189960e+02 1.167187913003407118e+02
8.516620434855559552e+01 9.319145301318098973e+01 1.029454687999964335e+02 1.116261744064622263e+02 1.133235247196070645e+02 8.812100273241873083e+01 8.503116441514281121e+01 1.063523500258229859e+02 1.112366509614714971e+02
9.076963190136514470e+01 1.103833042915026255e+02 1.052645197373553998e+02 1.116358288820404567e+02 8.763019055137650071e+01 8.334814905873155055e+01 9.388844572889675533e+01 9.665290609215264794e+01 1.084661474687022178e+02
8.293861771152154461e+01 1.107865137929273374e+02 9.755248581959915555e+01 8.986570549036166256e+01 9.572987946102747969e+01 8.499973464180172300e+01 9.254589185680512742e+01 9.971043108623595685e+01 8.214329606504398384e+01
9.358142795471958664e+01 1.092598608756350700e+02 8.909126314183976092e+01 1.148323057305384083e+02 8.730931051895687744e+01 8.521112155941089839e+01 8.939265363900499040e+01 9.741581515238071631e+01 1.050064132137415243e+02
9.404543262487089805e+01 8.980770608640364117e+01 1.167132296011751436e+02 1.165539173484761619e+02 9.815480290630554805e+01 9.519078975134084430e+01 1.015210250859510523e+02 9.957633530974740665e+01 1.065962421846614347e+02
9.377522478561989772e+01 9.210555206700828990e+01 1.189426117325136829e+02 1.152350155091906316e+02 9.916048926434179123e+01 9.748935973379872166e+01 8.908936241542767220e+01 1.037296632753134986e+02 1.048840562000453502e+02
9.957577548785425847e+01 9.040880315543202528e+01 1.086225783812574406e+02 1.181445635172662634e+02 9.873928517424987206e+01 1.019972864754249855e+02 1.068772011139225100e+02 1.106104043289302297e+02 9.766715612295587334e+01
1.015728447750336869e+02 9.067571370879637982e+01 9.118547800424985894e+01 1.249077832286902350e+02 1.018431262274686446e+02 9.927443145533821678e+01 9.398874210678442864e+01 1.173212153143947063e+02 1.050268824800227492e+02
1.103722026262706493e+02 1.097983854383952149e+02 8.815705837361895192e+01 9.213200564148357330e+01 1.070729872571971129e+02 9.935514725236339473e+01 9.433657191909269102e+01 9.408257905905819030e+01 1.079062284886052652e+02
1.148708519367052787e+02 1.065005516776698897e+02 8.179289172800827146e+01 9.342959335524253106e+01 1.106290977237798643e+02 9.938462636772261760e+01 1.015521430463248578e+02 9.695226144974820670e+01 9.741475449016718358e+01
1.077508160896408924e+02 1.128753081577558532e+02 8.980548622083125565e+01 8.617405542384955197e+01 9.430770799241042823e+01 9.772295882335340877e+01 9.123806843275731637e+01 9.246299904512346757e+01 9.766005960561835764e+01
