word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
6.024788339064730103e+00 5.446867207079638895e+00 7.428903388716086909e+00 5.676638617625224370e+00 8.458160231870202495e+00 4.821363805109678324e+00 9.261218581605257683e+00 6.116584501658046236e+00 8.067499436875863239e+00
5.214711203913102722e+00 8.904966639380104354e+00 9.415063979188211363e+00 8.111374355262247704e+00 7.520559764711407524e+00 9.187363059626900252e+00 6.061554095976687151e+00 8.073210753664977091e+00 7.322745710099225036e+00
7.192270081927740755e+00 7.630591851585353247e+00 8.862358095134087677e+00 8.540239101297316893e+00 6.621384700324656869e+00 7.158002543283155106e+00 5.082894691817335442e+00 9.740793288544512762e+00 9.860505240590979881e+00
9.285897856284362817e+00 7.598761287068674264e+00 5.993798818821629126e+00 7.775897381976565548e+00 5.981066809661111705e+00 8.198078001408873661e+00 5.089814689007441828e+00 7.752566798179899799e+00 6.577198878548331074e+00
8.757920404018364025e+00 6.091242949659929629e+00 8.395843731659574871e+00 9.919440511510167369e+00 6.256194019534755846e+00 8.138739676706606474e+00 2.253276821375786110e+00 6.321168115210486604e+00 6.019191574117925825e+00
9.795536387233308773e+00 8.012511336722344168e+00 8.895893920033248747e+00 7.421722693468110421e+00 6.925437868056570245e+00 8.980574057825707612e+00 2.110515361939736323e+00 6.852123190936704411e+00 5.498212157165989211e+00
6.518804612470192161e+00 7.964789631694603855e+00 6.757681826773273670e+00 9.521802229554864994e+00 9.716422631788688591e+00 6.125931290645106664e+00 4.695693599220323478e+00 6.727146535201164568e+00 6.950821784179892937e+00
6.760373963116087737e+00 6.887136230956276250e+00 9.824352201544664709e+00 6.207131972885140847e+00 8.653680660146775949e+00 9.175942043289527561e+00 4.034808505579078997e+00 8.750996877710548461e+00 5.389777611241157729e+00
8.057281316730765752e+00 7.989346993224178739e+00 7.925714274945274695e+00 6.257964627493500132e+00 4.908072966885116628e+00 6.155441738633497195e+00 4.231333524064400109e+00 9.025384461631318800e+00 5.266359888810159262e+00
9.897197534410331343e+00 6.762325749795417451e+00 8.323603525277540882e+00 5.447338252816193993e+00 5.221714796683243343e+00 6.729884356730534201e+00 6.043137566595985888e+00 7.526582140415277067e+00 5.505608420606386666e+00
7.620397438502594767e+00 9.782034005516596409e+00 7.975491411238161632e+00 9.945291427245166460e+00 6.655307546784738904e+00 8.664568069151510343e+00 5.673379447116971619e+00 8.234652729333483023e+00 4.375608199925808073e+00
8.548370651150372979e+00 8.158140485003469777e+00 9.422477523680591105e+00 9.948991154457779373e+00 9.292232936982051328e+00 6.648574872561733962e+00 7.185276502313426406e+00 7.857495500027483537e+00 6.274814296895362631e+00
7.093060902091628428e+00 8.139564221302192593e+00 6.805980957809482312e+00 8.627439055961350078e+00 8.072620855818410490e+00 6.367367746121816552e+00 8.162451837884495021e+00 9.372161365883158624e+00 5.230087650352057693e+00
9.837794997697224986e+00 9.708890770148276061e+00 6.369290983490882851e+00 6.858164535582671029e+00 9.979948247943818629e+00 7.545468842259101194e+00 9.359096921801020486e+00 6.719506320962347345e+00 9.226958359236245855e+00
4.962080997193750065e+00 8.571741227452379874e+00 8.394008190611117470e+00 7.766686547534536800e+00 7.513338941999102794e+00 7.338798391233902763e+00 9.976546439080195228e+00 8.881458548991162161e+00 8.928396924303120485e+00
4.109561980960661387e+00 9.163816737291538672e+00 7.243387792750666243e+00 6.978377262864240649e+00 7.683685438013025504e+00 6.362028127374129483e+00 8.232341726873256604e+00 7.961417360951156041e+00 8.588055664528456035e+00
8.228426417425371397e+00 5.846850939882290987e+00 7.824679794525444265e+00 7.150749506638064190e+00 4.826782659757454574e+00 9.353077931454082616e+00 8.619749479404520187e+00 8.120453144276913449e+00 6.631443162492597132e+00
9.958245720453268390e+00 8.958153549675801131e+00 9.851870845617570538e+00 7.111475009033815908e+00 3.495173120673033651e+00 7.530020884754892840e+00 8.661895218106224092e+00 8.525035960005833857e+00 8.642840134896168536e+00
8.525999846298343954e+00 8.337387950756447452e+00 8.610709025758094270e+00 6.933421915616169606e+00 5.558520732817050281e+00 8.370753431985443527e+00 5.601573706117576101e+00 8.145773494087761080e+00 6.246074148468759191e+00
8.856266380875679189e+00 9.486777412331925063e+00 9.367907336681945196e+00 8.937501375943408988e+00 5.881640558986472200e+00 9.980563571028893577e+00 8.057611411881460128e+00 9.478880216859758789e+00 7.205100978060867689e+00
9.840364982214943268e+00 9.474530618952393013e+00 9.271787556991373691e+00 9.820511212928668243e+00 3.977130648741291186e+00 7.406991469040478115e+00 8.305076644720728041e+00 7.484722323005121858e+00 7.535135344500798027e+00
9.721662053960328009e+00 9.316317622776370655e+00 7.277605067146826201e+00 5.999044002270578879e+00 5.900345103757338450e+00 8.727502537895176715e+00 9.421519353737402014e+00 9.368943844762938511e+00 6.489290134796406484e+00
9.756270517269790332e+00 9.162599336923300086e+00 6.723507272076362895e+00 6.519545342259212894e+00 7.589096087265279955e+00 8.278801865942142513e+00 9.427241633112695141e+00 8.834384496979819090e+00 7.159345826978578131e+00
9.543885005804444432e+00 8.862685745261408954e+00 8.553724719773862617e+00 8.442780548258671303e+00 9.500987568085774271e+00 9.463649417733932978e+00 6.724666807179722205e+00 8.384537663871174829e+00 7.410712008606245682e+00
8.647036120702770390e+00 9.129381080537831039e+00 8.785816813109805778e+00 7.433287842222294550e+00 8.762795135626538112e+00 8.055326979014949984e+00 9.677529289772477838e+00 9.593542426288276914e+00 5.966923880067989572e+00
6.462545947818162162e+00 9.711584419902859366e+00 8.131722083887503061e+00 8.921456258142871576e+00 9.090698460372740541e+00 3.507958364141112284e+00 8.545377689311784764e+00 5.694186966758479684e+00 8.941875942317125237e+00
9.086378635129984005e+00 9.839474241712450109e+00 7.511230930638710390e+00 5.981343593665901182e+00 9.975921320348964727e+00 9.660968283162086223e+00 6.683615587882653308e+00 4.903964025565294982e+00 4.855219828962715312e+00
8.058317716730549307e+00 4.740616271025152706e+00 7.120707280140670115e+00 9.564111094647211431e+00 5.931469534146478040e+00 9.900381815474029068e+00 8.428678839854782723e+00 5.225874701505244246e+00 7.747548257518689141e+00
9.563970627008220760e+00 2.604427880856257982e+00 6.034459671525260305e+00 9.428032390302512056e+00 8.577710144569648421e+00 8.281555177460468542e+00 9.307922100258588571e+00 7.360605032504975220e+00 9.378418017787673477e+00
9.047804434417798802e+00 8.935648635807826423e+00 9.123269488314390330e+00 7.055562261257668943e+00 8.640916554568940811e+00 9.093396624351516522e+00 6.042349796431641273e+00 6.482060969301604914e+00 6.415603179490378949e+00
7.815744334317868969e+00 9.424164513442612190e+00 6.996176701115254914e+00 8.466009915135060737e+00 5.787143487903033900e+00 9.658299202432541364e+00 4.048957307437385467e+00 7.152380865546070332e+00 9.244396228625191725e+00
6.609047523348547060e+00 8.598853236975868342e+00 9.344213226599988431e+00 8.270525725354028523e+00 8.440370188989346545e+00 8.543523943590972891e+00 7.151544143859216440e+00 8.470559693050145000e+00 8.696878184856270622e+00
6.141551715765920960e+00 8.776966187482299731e+00 6.742945675389273141e+00 7.181208094439146095e+00 8.598360636569729820e+00 5.715016691382499125e+00 4.987791605249634053e+00 7.464310706628291214e+00 8.741804657851945493e+00
5.074487946146888362e+00 9.526566253803812501e+00 8.498794840773488346e+00 8.732197759830235384e+00 6.731621503261921546e+00 6.026586431116474074e+00 6.036960556545880152e+00 7.209539005671646628e+00 9.482104763034891803e+00
9.673470446474983220e+00 6.950408775776434567e+00 9.381014568181042179e+00 6.932010547857065497e+00 9.285140624140513665e+00 5.809096367262659655e+00 4.159764636616788636e+00 9.365988409112524948e+00 7.712691930315900279e+00
9.616064073804150070e+00 5.354573508349929511e+00 8.036881842838258905e+00 8.885905955760916797e+00 8.155209608180726377e+00 5.456177321779644096e+00 8.142472179076996497e+00 9.039052127471121523e+00 7.907696467411467367e+00
8.956125354868362365e+00 4.552531133569136301e+00 8.876196122849567161e+00 8.617498739517674977e+00 6.948974422318055844e+00 7.690092359656893528e+00 9.415697070473573405e+00 9.973400774124552726e+00 5.696365440720688511e+00
8.309316395642884601e+00 6.917492109140706447e+00 9.169352936989422886e+00 9.635525226002110699e+00 4.968524901331238475e+00 9.601204110881841558e+00 8.156070167833771478e+00 9.840134898519128370e+00 5.226096874141370030e+00
6.557119436740495466e+00 9.159079392277480025e+00 9.341279078278544645e+00 8.038766124024334658e+00 7.794510319781407404e+00 8.854565714349831751e+00 9.638946911499532533e+00 4.962906514583733220e+00 6.782513090028571057e+00
7.365055980676529224e+00 8.707536584821355063e+00 8.293322090634982047e+00 9.695044274372875748e+00 6.480272041243901882e+00 6.991319156282619574e+00 4.387851065287431851e+00 6.093523263924182309e+00 9.937977641306702026e+00
7.464815296387080856e+00 9.624508260401366755e+00 6.462758951929862938e+00 9.296145102829754592e+00 8.652101714013717526e+00 8.349586325297387646e+00 4.588742158824731021e+00 8.628663888003183402e+00 8.240890988477133305e+00
8.615743290070723148e+00 9.973824799039409328e+00 7.251904446810602423e+00 8.554610896003209675e+00 9.942759846110014621e+00 4.630392148106531991e+00 3.627000687950342694e+00 9.186343488358829745e+00 9.564814439456045037e+00
8.041182141166240527e+00 9.075796478879873064e+00 7.708993051172503108e+00 9.818148417805369732e+00 7.546034409845685964e+00 9.388983035894913343e+00 7.505951160058359051e+00 7.028695312485441882e+00 9.387712784579939296e+00
7.332981340136385029e+00 9.044134378072765656e+00 7.495309155417936964e+00 7.487898933596026652e+00 9.040315461482911985e+00 7.573200913775984588e+00 4.793249969444095093e+00 7.091952876523500038e+00 8.169168023670529521e+00
8.045217649517125480e+00 9.242160915814460864e+00 7.573314707433269177e+00 8.017525874515316175e+00 6.998026592030119453e+00 8.731596854038912170e+00 5.219045247020936529e+00 7.351914492616825392e+00 6.909100534441327213e+00
9.084505934017514051e+00 8.916668550399489135e+00 7.105850043362774038e+00 9.561045745614778824e+00 4.838133825068820393e+00 7.418203289629039077e+00 7.125289015994748176e+00 8.345719512542679297e+00 4.049771370574298146e+00
9.782611837650295072e+00 7.991155330155798708e+00 7.759468349333458193e+00 9.888444230767266419e+00 6.720426345242945132e+00 7.485038447841214193e+00 6.355920152992782235e+00 4.336680196733347259e+00 9.969070416717944028e+00
9.242901487300329677e+00 7.512753765709232034e+00 9.579154950124864953e+00 4.027546000301731155e+00 9.951472944585159297e+00 9.194650284096987036e+00 5.350678739102199266e+00 5.625993988541119428e+00 7.802707721209308112e+00
6.351430387849248405e+00 9.802572996550985351e+00 6.638451835955673452e+00 9.729163153806725362e+00 9.216970370031518200e+00 6.135345116239739660e+00 5.455653895946886323e+00 9.419064479566710446e+00 8.354965275092165911e+00
9.247807300803831509e+00 9.745621198211889435e+00 7.238341337065535619e+00 7.484805066120349792e+00 4.026002742614154251e+00 6.344542396692170350e+00 9.602994091989321745e+00 5.486585629192743063e+00 9.011948182621644321e+00
5.790081187744778646e+00 8.338434969147606068e+00 8.270305344366240874e+00 6.720761342357615575e+00 7.480845925820874598e+00 2.502566022543707636e+00 7.274093075376267592e+00 8.799879505892079123e+00 8.168773348246343602e+00
3.776408192135495057e+00 7.151187142114867612e+00 8.248177987613750872e+00 6.510405145977943953e+00 5.260607897057759885e+00 2.360929544582663020e+00 7.372794850717173887e+00 9.290952964373987655e+00 3.805603606569162523e+00
8.056672651750307779e+00 8.685485188334347129e+00 9.377400429657321013e+00 6.750559641492333007e+00 5.304494998420523189e+00 7.526087302962221948e+00 9.918745288773003210e+00 9.672129621901005336e+00 3.738900023338822987e+00
8.113148697071558502e+00 9.417567779199773170e+00 3.484947389404112528e+00 7.395548658751607718e+00 6.253585082710390708e+00 5.446841121394248475e+00 6.635664136633295129e+00 8.138804172676719517e+00 5.766850336366884378e+00
8.172378668214179243e+00 8.482927514355544929e+00 5.485060710998221900e+00 7.007861165428597161e+00 7.300708053488845550e+00 5.291792074620975228e+00 6.125955351391370485e+00 3.896447583593266817e+00 5.168195900118823793e+00
7.404933543974635768e+00 9.978962572965089706e+00 8.116331636236665759e+00 6.868156272588810118e+00 9.536951054232435609e+00 6.397629042962044821e+00 6.072755107235428440e+00 8.042747482382919699e+00 6.779439916780265030e+00
9.099187773000224411e+00 6.732700226883402195e+00 9.868894066814231536e+00 7.825222282473734303e+00 9.311085961451835757e+00 8.631626409752774620e+00 4.682282017206094160e+00 8.918524223831576947e+00 9.737807941370270726e+00
9.241238135083543526e+00 5.592049735893644069e+00 9.351863268651477767e+00 9.044452854840509204e+00 7.300652085827476157e+00 9.218331559647598539e+00 6.554289352881642827e+00 7.313494979668859308e+00 7.133215295350875174e+00
7.508142395180804840e+00 5.873911150725387387e+00 8.082982150571911717e+00 9.948276992141115826e+00 8.700085468898446805e+00 9.638725310314271155e+00 8.419854153237931627e+00 7.721137045300070056e+00 8.866191547442733523e+00
6.116063326592397154e+00 8.609652845258150222e+00 8.600214372327307899e+00 5.035976618601816668e+00 7.337755210925278604e+00 5.643240861211443082e+00 7.365842627425307931e+00 7.935357422342610434e+00 8.621474952441596784e+00
5.929351835738132515e+00 7.348444222535441384e+00 7.364912299652855765e+00 9.562571140069046294e+00 8.931279095153943359e+00 9.827099785415937205e+00 5.926936007837559472e+00 9.398973804001776955e+00 9.741541063251595745e+00
4.070390640635247692e+00 8.069440296477612407e+00 6.731601455381648336e+00 8.624012620482986335e+00 5.133220159611381561e+00 9.723596051165648291e+00 6.100245888618701429e+00 7.535050342587260808e+00 6.713139853108339494e+00
9.511110781126786762e+00 7.233350509917303661e+00 5.074577623320980280e+00 8.019083785866236269e+00 5.383466659789077013e+00 8.212071855021692457e+00 9.088773492225216799e+00 4.694628509704357633e+00 8.559402303205983387e+00
6.222946289851162049e+00 6.666078879120233225e+00 4.433293564606983317e+00 7.036978906494507413e+00 6.322778126600730353e+00 8.195460561564551938e+00 8.276248291225485332e+00 7.331081811334190235e+00 7.557477455061498262e+00
9.073372138507300733e+00 6.335404963560799629e+00 3.578328313083654511e+00 8.114324503010234224e+00 9.190723934901942727e+00 5.774541240522204966e+00 9.418669802158996518e+00 6.501574127594500041e+00 6.438943860187301027e+00
6.010414477989327153e+00 9.237247234582154576e+00 4.105218272262213475e+00 9.587406745007971409e+00 7.843305412369256935e+00 5.411096879868096288e+00 5.180850550134086241e+00 6.517718794763614376e+00 6.452192102289306064e+00
8.832462089147163908e+00 5.856082953142093928e+00 3.116456075204744547e+00 9.557322710054041437e+00 7.421409964842454521e+00 6.385592076552343954e+00 5.954760234701771182e+00 5.910179294007160244e+00 8.663564882446593174e+00
9.797109163639579066e+00 7.481491935625917300e+00 4.488131408901554487e+00 7.879045513112153287e+00 7.271150279031822983e+00 6.779604628826458423e+00 6.294791166382680103e+00 6.184789650025589225e+00 9.582363719768498100e+00
9.026669291925587757e+00 8.860765750957366294e+00 7.487162211143600032e+00 5.949637393422872123e+00 7.773676211257294355e+00 8.413754957416024638e+00 6.621909341267696369e+00 4.202098719457690201e+00 6.554589891127453605e+00
8.068100433263085236e+00 7.934850341271428853e+00 7.944401584017310114e+00 6.343118039942124753e+00 9.047567229332544869e+00 9.996746790184303677e+00 8.417070119282696439e+00 5.784171563605962518e+00 8.967798326459302416e+00
8.472213356043617694e+00 7.250136385890291635e+00 3.676436680940760926e+00 7.482230911449885724e+00 4.832650010885234160e+00 9.959057929840485102e+00 9.334103591620170448e+00 7.609615444116874627e+00 6.581599455447639357e+00
9.252108507658402203e+00 8.164564758067660577e+00 6.160138341315578359e+00 9.459450037919991061e+00 5.881314854468522313e+00 8.367560273985750641e+00 7.293705714914537452e+00 8.500261902214566234e+00 7.194915057570175243e+00
7.278992420347296211e+00 8.786336153643015123e+00 6.809187214899163898e+00 8.215007066106636557e+00 8.351005572523195752e+00 7.518978598303628580e+00 8.188444725551924819e+00 9.656312930877163581e+00 8.661556505078237933e+00
6.351786443673411497e+00 5.088067412022695635e+00 8.679427108980085848e+00 6.887666538635163427e+00 8.002579053001232623e+00 7.890401559348243943e+00 6.740003102715105499e+00 7.362150733433518113e+00 7.835653002879673146e+00
7.993411364136155939e+00 6.805299077278746722e+00 8.563672182616713258e+00 7.050025784691253072e+00 6.789179966765935603e+00 8.648224251674589524e+00 7.608202431613594996e+00 8.693479978320809209e+00 5.934179537411440108e+00
8.640217074271959063e+00 8.267874530468688477e+00 9.114716376695257694e+00 6.631486526643597834e+00 8.825709836662593233e+00 6.170386790877564032e+00 8.190325168011760582e+00 7.636869315125722757e+00 6.520009160482764798e+00
8.344358787576847902e+00 7.118644217260167828e+00 7.750082756628015268e+00 6.350041400467887343e+00 8.535195392419028693e+00 9.126199340728588183e+00 7.763663074683695875e+00 7.087121463970729174e+00 5.352589554410141837e+00
9.914898672266529545e+00 3.298787630934945980e+00 8.370135838613595780e+00 7.753936215761394024e+00 8.778358970713137310e+00 8.546838490908983843e+00 6.117406536171128728e+00 6.182289222998661238e+00 9.680903074727545743e+00
4.495181231365364738e+00 3.456866858504545448e+00 5.793017273849763171e+00 7.797676697971455795e+00 7.944728425035585850e+00 9.591467787164599912e+00 7.216327380172640638e+00 8.915569721834209815e+00 9.653907512573695726e+00
4.237386321588356708e+00 3.886535798523481855e+00 9.631668005163326995e+00 6.101188452890135672e+00 9.931180607400492022e+00 9.696375807399656210e+00 8.697998531488108753e+00 5.344844296837941044e+00 7.892633476371437418e+00
8.526891585472993640e+00 5.233860473139397840e+00 9.069495304234362010e+00 4.636708821888074539e+00 7.891196287659601794e+00 5.322578346015094830e+00 6.273275178458732171e+00 8.800708908504947914e+00 9.903738305844811407e+00
8.555939046244523283e+00 7.793472388615698243e+00 8.716065142988902892e+00 8.540688179525062651e+00 9.193935840442234664e+00 7.980985681269277876e+00 7.122735307538140326e+00 4.866338849200086969e+00 7.226178334668743375e+00
9.549060666862866142e+00 6.848501565669292468e+00 8.765879455262400199e+00 7.451025854842590057e+00 6.703651667828886218e+00 7.516836275308172333e+00 9.064774762762572990e+00 6.398716163903766407e+00 9.561198542748320151e+00
8.588526270059972489e+00 6.435351789542755441e+00 8.767621975408001589e+00 7.197772105838547319e+00 7.312556863542321928e+00 6.007613509574650124e+00 8.989718847360000709e+00 8.135843848239940002e+00 7.235940057049479179e+00
7.874127469443615190e+00 5.745930248128882312e+00 9.804972790318213782e+00 7.826415050795650252e+00 6.360712724639784099e+00 9.161898836991676731e+00 6.392908988439148565e+00 5.115789230184845771e+00 9.511246763444145103e+00
5.477258965976408156e+00 8.479103446926181675e+00 6.232293589069663575e+00 7.958338300630080298e+00 7.716062782126474673e+00 7.206014003088001552e+00 6.358553816747274823e+00 6.089972858866751437e+00 8.755170001050512241e+00
6.988759715509667458e+00 4.492641109548650924e+00 9.423022247978531496e+00 7.364919982338516746e+00 8.659826183621326834e+00 7.237221203612344667e+00 9.345048087297719519e+00 7.550841017330673033e+00 5.818737795640020138e+00
6.575063626301262509e+00 9.434757910947393356e+00 9.047739525247168402e+00 7.809483986833604341e+00 7.453536090008309856e+00 7.538856900427990837e+00 8.139101894428250716e+00 9.031055423901056756e+00 6.194809577302716974e+00
9.177226792000988453e+00 6.905732765516308547e+00 9.849374593506036391e+00 6.738024200189795643e+00 9.939220099017504140e+00 5.632101968357849486e+00 7.385769636566223539e+00 7.501494807993081437e+00 4.699910275803929061e+00
8.096365081189453861e+00 6.385030730866418480e+00 9.795871521751571720e+00 9.603110539805957302e+00 7.948880991388788786e+00 9.432660175712738848e+00 9.412949241141721046e+00 6.770831172537328690e+00 7.511424701960099704e+00
9.037557125442123862e+00 9.044165623514759389e+00 5.570272249660257025e+00 9.255866269026990167e+00 9.896665889148634321e+00 5.742542559901656851e+00 7.035513866621379009e+00 5.811124157574870885e+00 8.916934354564778786e+00
8.917155312768189290e+00 9.363862921404686901e+00 6.037053000488105781e+00 7.824568344161214384e+00 8.588684963450468501e+00 7.052584742644924631e+00 9.240004708310435078e+00 8.705532127837836143e+00 7.915642258990606805e+00
6.523346192532729404e+00 9.757162932227577912e+00 6.995555280109239327e+00 9.723186539949205454e+00 9.588715435211968341e+00 6.944325411065733533e+00 7.726498399428095354e+00 7.179694879101855776e+00 9.709665360059473116e+00
6.093602108770865833e+00 8.149570300215714269e+00 8.846102526058245985e+00 8.973693629631741331e+00 7.155449676700460060e+00 7.513762109962016211e+00 8.556991557977010388e+00 9.344115866617332955e+00 9.614751006049191417e+00
9.108225579594181553e+00 8.849461639137690128e+00 7.974446692949586080e+00 9.871881816956298294e+00 8.961312272580963523e+00 8.137309087712775835e+00 7.508471064331733835e+00 7.443645912597136594e+00 5.824431281890365852e+00
7.885076784551256601e+00 8.601667229945036297e+00 9.080572840091502229e+00 7.196189984926473215e+00 7.246472862534060866e+00 9.210125784389356696e+00 7.566457273958059560e+00 4.862179139290382146e+00 5.538415393509776408e+00
7.474000587446815835e+00 7.462219045816594232e+00 6.479108225789579123e+00 9.223932074138625481e+00 4.874599554641871890e+00 6.754985339013023449e+00 7.132287231756704315e+00 9.434247943161802041e+00 8.275524524402742443e+00
8.915341686969986412e+00 6.240789429462678228e+00 5.882607712965300273e+00 8.903689782601801994e+00 4.965072354273286415e+00 9.087222203055624448e+00 7.600197691126448163e+00 9.228889321740648910e+00 9.084891793659895853e+00
7.781175296586957835e+00 8.123956453299864933e+00 5.278634105886370165e+00 8.112116043078067662e+00 4.070373624984760852e+00 7.429847975790739412e+00 8.066105718226125987e+00 9.983651980230579426e+00 5.943829614010650353e+00
7.381059952013196757e+00 9.346381001905378128e+00 7.633361071689785504e+00 7.965820070127638708e+00 6.625599435852310037e+00 8.102767776152187906e+00 9.198439567865939637e+00 8.843184877070875416e+00 9.290719338386926651e+00
6.276734498564051634e+00 8.176435352032592974e+00 8.630795615047167857e+00 8.650123836665652988e+00 8.940769957912509724e+00 9.078603190785413446e+00 7.640964758510909505e+00 7.008685969339615518e+00 9.041154840739707765e+00
6.441151814849694901e+00 7.558314175859632833e+00 7.839982966824567079e+00 8.686915647795558471e+00 9.364917370458739398e+00 7.824387835854292206e+00 9.619387704345559342e+00 6.018238588902264929e+00 8.928516350153900660e+00
6.625122615917872437e+00 6.314962062857961911e+00 9.625986215841729532e+00 9.424708658721382193e+00 6.812123187678519542e+00 6.608421603455845172e+00 7.578490489129564800e+00 7.439297319938074082e+00 6.270707115952105504e+00
5.874598078356832787e+00 9.581650284073962354e+00 8.070852087601142699e+00 7.135862383982591872e+00 6.617262089155117266e+00 8.658015798034968569e+00 8.295151455189810008e+00 6.631749113792836603e+00 7.508779269619395791e+00
8.411423097491386613e+00 8.612951513478542154e+00 7.023310735698590435e+00 6.001148640318097804e+00 7.302550116446465900e+00 6.880095377404185086e+00 7.963973619222188383e+00 7.371521124468000785e+00 9.563085319022691877e+00
8.508563059663019956e+00 8.711023157458512856e+00 5.789694004256460858e+00 9.933199459003361653e+00 8.348603705727972724e+00 5.684150919947936309e+00 6.684131149167322761e+00 8.918314988965185819e+00 4.940484660824051133e+00
8.650630030023926054e+00 5.577401647734988366e+00 5.107352768017463518e+00 5.953420126403994317e+00 7.463714856339007220e+00 8.818842933240741644e+00 9.447690912674506336e+00 9.713968660282324308e+00 4.115017194873321849e+00
8.474630184878106931e+00 9.335331073894888476e+00 6.273888506505553408e+00 6.212364216932808603e+00 8.697710119949643826e+00 9.329891729299376379e+00 9.203700572924340406e+00 8.721193814813156919e+00 8.930979313064320024e+00
7.178641741857775926e+00 8.321313137318453457e+00 7.899515044196284919e+00 6.785234507468121734e+00 9.536052701080103944e+00 9.461391633412594260e+00 8.480018177916367250e+00 7.723609541757933350e+00 6.686095679553412552e+00
9.391758203125455395e+00 8.241559353130501364e+00 9.233103573840571343e+00 7.760960178982298174e+00 7.977901737108615166e+00 9.930257192458219251e+00 7.820023544379473890e+00 9.101961522039818675e+00 8.286884220286122371e+00
9.132764563449576656e+00 9.335657829036687616e+00 8.626473585821784695e+00 6.970267066940082579e+00 7.815341053731486909e+00 9.944485429374568142e+00 7.042357603589686654e+00 4.510117221812254940e+00 9.639828928857896884e+00
7.308796209054466253e+00 7.055273673572280302e+00 7.886460653167148394e+00 8.229766948490890854e+00 7.642336218814014259e+00 7.439394504993821933e+00 4.914254663392236822e+00 8.812916155511004490e+00 6.858566917241137872e+00
6.936389764187135043e+00 7.891894890910374549e+00 5.517524128588002341e+00 8.747312666628852540e+00 9.572363584024781602e+00 9.104774159999532657e+00 3.608009619356509656e+00 6.056607571395092648e+00 9.955940140643560810e+00
5.050861535581044670e+00 9.446282903156459909e+00 9.487666049970608029e+00 8.563734725386147772e+00 8.937627021540109240e+00 7.400093687434537770e+00 6.395476050869622675e+00 9.009533328638761773e+00 5.996072309953948576e+00
6.523879331160724604e+00 9.827323383444197091e+00 7.978257047154368564e+00 9.955190394901713091e+00 9.042972810766116254e+00 7.478032037683982836e+00 5.737345649241031964e+00 9.803437586143347815e+00 8.682622316142554197e+00
6.150227112423689135e+00 9.421727271808403970e+00 6.096833312136246796e+00 8.668074448679542243e+00 8.882528032817205599e+00 7.371222320230804037e+00 9.066130173038157380e+00 6.015351323350613733e+00 9.653652041524429350e+00
5.403338648224893959e+00 9.942327391864960617e+00 9.160841306488585190e+00 8.077878514643137109e+00 8.622990653113546955e+00 8.373608762606041367e+00 4.721502834211074529e+00 7.352338904990333823e+00 7.887769431623173233e+00
7.300603219907785046e+00 7.325059113692138801e+00 6.578861874371341401e+00 6.207194858509184066e+00 9.715851527524051789e+00 6.426202060639965907e+00 8.560820602534036539e+00 8.316490243005839389e+00 8.369056988519739448e+00
9.839708402643891461e+00 9.091954357984732837e+00 7.225940470934684612e+00 8.404710643199699405e+00 5.811447243809388929e+00 7.972572272421763806e+00 8.371940942153639043e+00 7.814532737670027984e+00 7.152514756403269836e+00
9.242068444571781782e+00 8.577010223414468726e+00 8.098932757743192212e+00 9.651507067924713468e+00 6.268737517788135705e+00 9.567805812323086911e+00 9.853401387717674709e+00 7.194292733255079675e+00 6.644747684553858669e+00
9.569867501847870273e+00 5.614854749197277783e+00 9.991913657255773629e+00 7.712299293366275954e+00 3.956122016061000668e+00 8.563517493901530386e+00 8.543234952321522968e+00 6.890757859416547504e+00 7.308140665946236680e+00
6.996491909126645758e+00 8.520175955930717748e+00 7.163042615364049404e+00 9.335273046802949892e+00 7.216445928863192805e+00 9.757936911641499123e+00 6.266764316645295985e+00 8.881167810936400286e+00 8.250139171022668805e+00
7.459864976862692565e+00 6.556801925574037071e+00 4.910627473736039583e+00 7.258452118018629662e+00 9.506956037270514415e+00 8.009557292084910074e+00 7.246736756637445431e+00 5.060568327947506440e+00 7.157947047145925445e+00
7.984132897036647414e+00 8.866079049134132362e+00 8.584762501153399228e+00 8.807014217808838197e+00 8.710801278015360083e+00 4.645458229378758297e+00 6.934065027749701571e+00 3.801984449998666804e+00 6.426102650883198208e+00
7.844994149237663805e+00 4.695230879250136269e+00 8.849457103097090993e+00 3.436223390186872173e+00 5.826545226030532376e+00 8.879641932845535379e+00 8.105087445900563736e+00 3.896556878525781809e+00 9.315638448609670164e+00
6.199949815255204832e+00 8.176287590428168883e+00 5.753369039919163264e+00 3.435805348613437893e+00 7.070520930612674171e+00 9.918534921342942567e+00 8.478650269102601555e+00 7.542331128844841359e+00 5.842484424193903791e+00
9.737244790655282145e+00 9.012083321896694699e+00 9.705767287486548156e+00 7.394842842161811092e+00 7.085870457321220783e+00 6.314771369025637959e+00 9.680084037160842314e+00 9.832734759252902634e+00 8.478081973125705773e+00
6.169346177442680990e+00 8.444400328033296432e+00 9.773485828384380625e+00 8.763178448740669424e+00 9.819352002385281608e+00 6.453996077642564444e+00 8.197771421938835346e+00 9.609370350315337816e+00 5.623369492293802452e+00
