log.prior	log.likelihood	log.likelihood.test.set
-7.416589575308814801e+02 0.000000000000000000e+00 -2.971620762809781979e+01
-7.551218077126561639e+02 0.000000000000000000e+00 -2.924825724211433453e+01
-7.461788368913260001e+02 0.000000000000000000e+00 -2.963440066210567636e+01
-7.588636869358435888e+02 0.000000000000000000e+00 -2.903289032032914463e+01
-7.612882614113775617e+02 0.000000000000000000e+00 -2.932557777376743502e+01
-7.442421732040415918e+02 0.000000000000000000e+00 -3.106959574072148200e+01
-7.497551618376368197e+02 0.000000000000000000e+00 -2.988722267143523936e+01
-7.523723165612619823e+02 0.000000000000000000e+00 -3.072031963621661532e+01
-7.645299467547500853e+02 0.000000000000000000e+00 -3.023057450361395126e+01
-7.735283627808562414e+02 0.000000000000000000e+00 -2.963628636294298246e+01
-7.803287899182619185e+02 0.000000000000000000e+00 -2.951252048756430213e+01
-7.488643857462861888e+02 0.000000000000000000e+00 -3.015532948119270884e+01
-7.563146438702123078e+02 0.000000000000000000e+00 -3.150146594141213541e+01
-7.541956288355786455e+02 0.000000000000000000e+00 -3.123914082623383592e+01
-7.567939242829776276e+02 0.000000000000000000e+00 -3.017734131650654206e+01
-7.811330045572146901e+02 0.000000000000000000e+00 -3.058242086874277277e+01
-7.819367263327526416e+02 0.000000000000000000e+00 -3.056876884728572463e+01
-7.802363378454164149e+02 0.000000000000000000e+00 -3.048772064410697169e+01
-7.522245722576019489e+02 0.000000000000000000e+00 -3.106271753016109471e+01
-7.711771044696577064e+02 0.000000000000000000e+00 -2.963157853455844304e+01
-7.824782730575643654e+02 0.000000000000000000e+00 -3.021498571342142725e+01
-7.878485468449805467e+02 0.000000000000000000e+00 -3.019094104932003120e+01
-8.071914495571252246e+02 0.000000000000000000e+00 -2.974035964880880556e+01
-8.136482824375327709e+02 0.000000000000000000e+00 -2.955578688726738790e+01
-7.997527356506977867e+02 0.000000000000000000e+00 -3.003715545598923597e+01
-8.056892922237675521e+02 0.000000000000000000e+00 -2.974004697091876892e+01
-8.222072855258866184e+02 0.000000000000000000e+00 -2.947395115450699166e+01
-8.357760803486157783e+02 0.000000000000000000e+00 -2.893595128796947336e+01
-8.514930993677887727e+02 0.000000000000000000e+00 -2.869264908553103055e+01
-8.693558532217973607e+02 0.000000000000000000e+00 -2.801970654055301679e+01
-8.456353498024245710e+02 0.000000000000000000e+00 -2.954856915904333903e+01
-8.156953832554354449e+02 0.000000000000000000e+00 -2.970474688702614685e+01
-8.302479000443183850e+02 0.000000000000000000e+00 -3.013604858085763283e+01
-8.390602226772872427e+02 0.000000000000000000e+00 -3.046069547719346815e+01
-8.524905930288186937e+02 0.000000000000000000e+00 -3.032372430491042792e+01
-8.498557584131364138e+02 0.000000000000000000e+00 -2.948238397354835172e+01
-8.524033329338723206e+02 0.000000000000000000e+00 -2.897902705419487290e+01
-8.435441253650458293e+02 0.000000000000000000e+00 -2.985000691176522025e+01
-8.531120867450024434e+02 0.000000000000000000e+00 -2.904856445167294510e+01
-8.576974983122549929e+02 0.000000000000000000e+00 -2.928254601627583043e+01
-8.635800342753229870e+02 0.000000000000000000e+00 -2.863809274518888515e+01
-8.539242192341463351e+02 0.000000000000000000e+00 -2.909307787291551506e+01
-8.566291627127287711e+02 0.000000000000000000e+00 -2.891156648644219729e+01
-8.476992739896741114e+02 0.000000000000000000e+00 -3.002757848269641272e+01
-8.519916637540011379e+02 0.000000000000000000e+00 -3.010005675636534761e+01
-8.454841831527735394e+02 0.000000000000000000e+00 -2.955474504533299296e+01
-8.374979950983172330e+02 0.000000000000000000e+00 -2.981676501321108219e+01
-8.273252623567396995e+02 0.000000000000000000e+00 -3.026159640635668779e+01
-8.219055191091588313e+02 0.000000000000000000e+00 -3.034675803523197146e+01
-8.352693331590913886e+02 0.000000000000000000e+00 -3.008251643355103511e+01
-8.191242392009910418e+02 0.000000000000000000e+00 -2.962671855683345257e+01
-8.145600512708001588e+02 0.000000000000000000e+00 -3.018930005760427093e+01
-7.919824754055881613e+02 0.000000000000000000e+00 -3.003145074133493608e+01
-8.024234667016324920e+02 0.000000000000000000e+00 -3.091254146825244220e+01
-8.239739098608520180e+02 0.000000000000000000e+00 -3.127978171183954714e+01
-8.116363606711405509e+02 0.000000000000000000e+00 -3.267763658908771163e+01
-8.157358736798955761e+02 0.000000000000000000e+00 -3.179106655777451351e+01
-8.192292183220253037e+02 0.000000000000000000e+00 -3.111963994518828258e+01
-8.178788038983307160e+02 0.000000000000000000e+00 -3.064380683184056409e+01
-8.174045569924512620e+02 0.000000000000000000e+00 -3.150140714945908371e+01
-8.158264322883885598e+02 0.000000000000000000e+00 -3.044484102805598980e+01
-8.049569827613132702e+02 0.000000000000000000e+00 -3.051436962379472106e+01
-8.116129380607451367e+02 0.000000000000000000e+00 -3.098245479814620751e+01
-8.175153334461206214e+02 0.000000000000000000e+00 -3.057502614845638789e+01
-8.156310130265804901e+02 0.000000000000000000e+00 -3.076854354933682600e+01
-8.121836335841929895e+02 0.000000000000000000e+00 -2.932358304303598118e+01
-7.787664224966163147e+02 0.000000000000000000e+00 -2.925910476728790854e+01
-7.952992013213577138e+02 0.000000000000000000e+00 -2.949276896383103974e+01
-8.044220941600549395e+02 0.000000000000000000e+00 -2.875546433377940048e+01
-8.238693982269276148e+02 0.000000000000000000e+00 -2.936073269678644238e+01
-8.104674585975236596e+02 0.000000000000000000e+00 -2.993734050377877054e+01
-7.798244883622754742e+02 0.000000000000000000e+00 -3.053709564447429159e+01
-8.218135450857911337e+02 0.000000000000000000e+00 -3.148077498296814269e+01
-8.136410053508631108e+02 0.000000000000000000e+00 -3.136280203633054953e+01
-7.908452788849259605e+02 0.000000000000000000e+00 -3.104084840575048077e+01
-8.091857471207072194e+02 0.000000000000000000e+00 -3.086997085764379278e+01
-8.177273178714630149e+02 0.000000000000000000e+00 -3.152055088551311712e+01
-8.141548137040449546e+02 0.000000000000000000e+00 -3.192623000879980566e+01
-8.209711895447773031e+02 0.000000000000000000e+00 -3.122151175573203830e+01
-8.264709996726712689e+02 0.000000000000000000e+00 -3.173775430686664834e+01
-8.346739137890681377e+02 0.000000000000000000e+00 -3.114604192318984133e+01
-8.470362899729274204e+02 0.000000000000000000e+00 -3.080940186282441573e+01
-8.491432275156812466e+02 0.000000000000000000e+00 -3.133464342766410482e+01
-8.322711316967059929e+02 0.000000000000000000e+00 -3.073082043199890734e+01
-8.343174825760976319e+02 0.000000000000000000e+00 -3.010793131982718762e+01
-8.405104609842146601e+02 0.000000000000000000e+00 -2.914384331388380645e+01
-8.369927202812717724e+02 0.000000000000000000e+00 -3.041628406950232488e+01
-8.370454184932119688e+02 0.000000000000000000e+00 -3.168284587566660093e+01
-8.561412271669876191e+02 0.000000000000000000e+00 -3.138849363434559336e+01
-8.585391809635516438e+02 0.000000000000000000e+00 -3.048967698275961880e+01
-8.492874488767538423e+02 0.000000000000000000e+00 -3.057942419522484556e+01
-8.367430186400949879e+02 0.000000000000000000e+00 -3.191771077636593645e+01
-8.611539520896825479e+02 0.000000000000000000e+00 -3.211824386370116713e+01
-8.482105830693792541e+02 0.000000000000000000e+00 -3.186695499560947553e+01
-8.520503914247633475e+02 0.000000000000000000e+00 -3.097224229275620644e+01
-8.531746051360046295e+02 0.000000000000000000e+00 -2.968580804566144593e+01
-8.539325950331531203e+02 0.000000000000000000e+00 -2.963417674969635129e+01
-8.690813378618338447e+02 0.000000000000000000e+00 -2.849038989933946198e+01
-8.858348382299620880e+02 0.000000000000000000e+00 -2.948865063213769133e+01
-9.009606205493428206e+02 0.000000000000000000e+00 -2.830089846224744576e+01
-9.034759219374604982e+02 0.000000000000000000e+00 -2.858057390379458695e+01
-8.902408894127206622e+02 0.000000000000000000e+00 -2.973792900970113351e+01
-8.976697281611324115e+02 0.000000000000000000e+00 -3.030012149111880149e+01
-9.327617975720645518e+02 0.000000000000000000e+00 -2.941145206483655272e+01
-8.949515922057939861e+02 0.000000000000000000e+00 -3.069809855451161695e+01
-9.203892143089075262e+02 0.000000000000000000e+00 -3.228198858369049162e+01
-9.346899775439486575e+02 0.000000000000000000e+00 -3.213670090634400367e+01
-9.308215928294068817e+02 0.000000000000000000e+00 -3.071808111499622385e+01
-9.364655305279396771e+02 0.000000000000000000e+00 -3.050715857853134594e+01
-9.438669358665954405e+02 0.000000000000000000e+00 -3.138768780373877121e+01
-9.319787066639579507e+02 0.000000000000000000e+00 -3.091993653882879300e+01
-9.484770821501754199e+02 0.000000000000000000e+00 -3.053411023360766308e+01
-9.627741572862864814e+02 0.000000000000000000e+00 -3.168016030212739054e+01
-9.460752383502199336e+02 0.000000000000000000e+00 -3.123801177359680992e+01
-9.076264790364649571e+02 0.000000000000000000e+00 -3.038994778624507376e+01
-9.083956575160447073e+02 0.000000000000000000e+00 -3.141167496525288527e+01
-8.905379121884873257e+02 0.000000000000000000e+00 -3.202999141747241652e+01
-8.966571517459708502e+02 0.000000000000000000e+00 -3.103203664267307715e+01
-9.058297271860101318e+02 0.000000000000000000e+00 -3.043621132340101099e+01
-9.090664262531537361e+02 0.000000000000000000e+00 -3.072481733253465563e+01
-8.957911353531519580e+02 0.000000000000000000e+00 -3.122086911849559954e+01
-9.190533946176395830e+02 0.000000000000000000e+00 -3.054074183027064748e+01
-9.205559705986144081e+02 0.000000000000000000e+00 -2.991138684505740741e+01
-9.307661346693276982e+02 0.000000000000000000e+00 -3.071780756766442266e+01
-9.548811735931008116e+02 0.000000000000000000e+00 -3.101783851723166663e+01
-9.474471502545563908e+02 0.000000000000000000e+00 -3.089820394310126517e+01
-9.446760896366582756e+02 0.000000000000000000e+00 -3.121558660804672058e+01
-9.579427499500818612e+02 0.000000000000000000e+00 -3.155621792437641204e+01
-9.461741861709385830e+02 0.000000000000000000e+00 -3.124087941742155294e+01
-9.415985966466311083e+02 0.000000000000000000e+00 -3.091567222396341208e+01
-9.596390752059757006e+02 0.000000000000000000e+00 -2.982195004446276698e+01
-9.868358138934986528e+02 0.000000000000000000e+00 -3.060980286207967538e+01
-9.826006343813373860e+02 0.000000000000000000e+00 -3.141161492478936168e+01
-9.821336303060809314e+02 0.000000000000000000e+00 -3.008283898961741443e+01
-9.830624833355878991e+02 0.000000000000000000e+00 -3.039925334761338149e+01
-9.714206942974008143e+02 0.000000000000000000e+00 -3.138668073379881207e+01
-9.664530057883540621e+02 0.000000000000000000e+00 -3.215942997746815024e+01
-9.369262279317881621e+02 0.000000000000000000e+00 -3.085146794193452990e+01
-9.171262157901217051e+02 0.000000000000000000e+00 -3.065502536300337511e+01
-9.155773189324498844e+02 0.000000000000000000e+00 -3.096615976425812278e+01
-9.181629846465252740e+02 0.000000000000000000e+00 -3.031340805789571391e+01
-8.960674366330782732e+02 0.000000000000000000e+00 -2.969324328997424800e+01
-9.320656817678457173e+02 0.000000000000000000e+00 -3.035791831179224687e+01
-9.330688424620094565e+02 0.000000000000000000e+00 -2.914789077025744746e+01
-9.357950683231191533e+02 0.000000000000000000e+00 -3.043623908417154666e+01
-9.246111957505813734e+02 0.000000000000000000e+00 -3.050068951424565000e+01
-9.344248199551693688e+02 0.000000000000000000e+00 -3.228925342432178525e+01
-9.493189140453299615e+02 0.000000000000000000e+00 -3.269628705807258484e+01
-9.478135110975996440e+02 0.000000000000000000e+00 -3.178368997395824636e+01
-9.522242113258820382e+02 0.000000000000000000e+00 -3.092751506039670062e+01
-9.758966168157724042e+02 0.000000000000000000e+00 -3.090149887056220734e+01
-9.796581568395520208e+02 0.000000000000000000e+00 -3.069537737732149196e+01
-9.530103753717850168e+02 0.000000000000000000e+00 -3.014916059341034327e+01
-9.390546836093809588e+02 0.000000000000000000e+00 -2.936792766330844984e+01
-9.191570713440407872e+02 0.000000000000000000e+00 -2.907644830152246129e+01
-9.004818718462084917e+02 0.000000000000000000e+00 -3.053116934845226638e+01
-9.090090206466791187e+02 0.000000000000000000e+00 -3.014273932300797298e+01
-9.078699018066275812e+02 0.000000000000000000e+00 -2.936246759613986512e+01
-9.390718079738237520e+02 0.000000000000000000e+00 -2.973530764352055655e+01
-9.298702655482425143e+02 0.000000000000000000e+00 -3.078500960241707674e+01
-9.479320633231363900e+02 0.000000000000000000e+00 -2.980797885975374584e+01
-9.530693174055543295e+02 0.000000000000000000e+00 -3.075075663653838376e+01
-9.462583180073936546e+02 0.000000000000000000e+00 -3.013077482868828838e+01
-9.199328154470574646e+02 0.000000000000000000e+00 -3.082518763793166272e+01
-9.112181056973518025e+02 0.000000000000000000e+00 -3.081804048491460435e+01
-9.124188568560869044e+02 0.000000000000000000e+00 -3.104409403985965810e+01
-9.098655733491133333e+02 0.000000000000000000e+00 -3.172965249776976293e+01
-9.099484534085680707e+02 0.000000000000000000e+00 -3.086515828272695217e+01
-9.155885708938733387e+02 0.000000000000000000e+00 -3.075916245367876911e+01
-9.230039305742191118e+02 0.000000000000000000e+00 -2.994688684102806064e+01
-9.153592166433161310e+02 0.000000000000000000e+00 -2.998338725346148692e+01
-9.100231556696057851e+02 0.000000000000000000e+00 -2.897674859246592405e+01
-9.096605473728792504e+02 0.000000000000000000e+00 -2.825922283199867024e+01
-9.273628327260505557e+02 0.000000000000000000e+00 -2.811717158840957609e+01
-9.233802417036737324e+02 0.000000000000000000e+00 -2.841841453792525840e+01
-9.280384337530084622e+02 0.000000000000000000e+00 -2.845652117546276827e+01
-9.534335935407907527e+02 0.000000000000000000e+00 -2.849302783142155704e+01
-9.645666738803233784e+02 0.000000000000000000e+00 -2.733586813098642665e+01
-9.650262499316663707e+02 0.000000000000000000e+00 -2.854085596168783923e+01
-9.640848223149700971e+02 0.000000000000000000e+00 -2.925388699523513480e+01
-9.790245323599938274e+02 0.000000000000000000e+00 -2.977333998068152709e+01
-9.595906787741288326e+02 0.000000000000000000e+00 -3.070684639101247626e+01
-9.357563861674029795e+02 0.000000000000000000e+00 -3.052214653748031026e+01
-9.276656027798444484e+02 0.000000000000000000e+00 -3.013590267699221670e+01
-9.243961721076116191e+02 0.000000000000000000e+00 -3.077904538883804264e+01
-9.031167464876909889e+02 0.000000000000000000e+00 -3.004048388897766131e+01
-9.264943210850275364e+02 0.000000000000000000e+00 -3.072042214300158491e+01
-9.466837922608733606e+02 0.000000000000000000e+00 -3.024060885586312963e+01
-9.383698449658348864e+02 0.000000000000000000e+00 -2.903712610361704094e+01
-9.165851968201241107e+02 0.000000000000000000e+00 -2.977489766329586018e+01
-9.083421377676149859e+02 0.000000000000000000e+00 -2.946569880206524772e+01
-8.895393886838048729e+02 0.000000000000000000e+00 -2.987627036943415249e+01
-9.035071081869190266e+02 0.000000000000000000e+00 -3.170609023957003103e+01
-9.100310594019020982e+02 0.000000000000000000e+00 -3.150180323344939382e+01
-9.293700726192073489e+02 0.000000000000000000e+00 -3.176131639329190648e+01
-9.342337632801433074e+02 0.000000000000000000e+00 -3.056990414224361530e+01
-9.392387874645730790e+02 0.000000000000000000e+00 -3.009304424688048130e+01
-9.499186706959583262e+02 0.000000000000000000e+00 -2.927533252155467380e+01
-9.580573965176555475e+02 0.000000000000000000e+00 -2.973654800850781044e+01
-9.345265250172944889e+02 0.000000000000000000e+00 -3.128019431057370525e+01
-9.274585871807661306e+02 0.000000000000000000e+00 -3.115356875378789425e+01
-9.302012878870453960e+02 0.000000000000000000e+00 -3.160249179244163997e+01
-9.321628851419626471e+02 0.000000000000000000e+00 -3.261886146260049202e+01
-9.529092400306917625e+02 0.000000000000000000e+00 -3.223928811925595994e+01
-9.415432404880052673e+02 0.000000000000000000e+00 -3.084038393010615664e+01
-9.245569331663572257e+02 0.000000000000000000e+00 -3.031608738056303309e+01
-9.316349789250165259e+02 0.000000000000000000e+00 -2.918768404362315039e+01
-9.106721971213038387e+02 0.000000000000000000e+00 -3.000066009527667177e+01
-9.224753634518588115e+02 0.000000000000000000e+00 -3.115087390081086482e+01
-9.139151581150083530e+02 0.000000000000000000e+00 -3.036879876375223830e+01
-9.265969769148131263e+02 0.000000000000000000e+00 -3.045498573844577095e+01
-9.061641580670016083e+02 0.000000000000000000e+00 -3.020463517824579469e+01
-9.195274396694480856e+02 0.000000000000000000e+00 -2.980980021569435223e+01
-9.286931225270076311e+02 0.000000000000000000e+00 -2.966748960222216169e+01
-9.565030083569288308e+02 0.000000000000000000e+00 -2.979202105774994891e+01
-9.735882634413376309e+02 0.000000000000000000e+00 -2.926955799947350556e+01
-9.445555249239896511e+02 0.000000000000000000e+00 -2.901742310826774940e+01
-9.651568334776030724e+02 0.000000000000000000e+00 -2.954169697107947457e+01
-9.725651967429965907e+02 0.000000000000000000e+00 -2.923130381401517752e+01
-9.612110497855762787e+02 0.000000000000000000e+00 -2.852245606286822976e+01
-9.564106391258280837e+02 0.000000000000000000e+00 -3.054155380173557432e+01
-9.450508064488366244e+02 0.000000000000000000e+00 -3.016021412396959533e+01
-9.260585783020593453e+02 0.000000000000000000e+00 -2.953641546100915605e+01
-9.142347814585772312e+02 0.000000000000000000e+00 -2.978335820807541268e+01
-9.303133445263006251e+02 0.000000000000000000e+00 -3.050415387345610441e+01
-9.265322216361009851e+02 0.000000000000000000e+00 -3.089405102160549177e+01
-9.405725042901988218e+02 0.000000000000000000e+00 -3.125124803962502540e+01
-9.166727665303317281e+02 0.000000000000000000e+00 -3.048834032820883522e+01
-9.137040750091754262e+02 0.000000000000000000e+00 -3.109058610683581492e+01
-9.217348052329751908e+02 0.000000000000000000e+00 -3.096006958168358381e+01
-9.246229532408366367e+02 0.000000000000000000e+00 -3.233645207945380662e+01
-9.204082141815048317e+02 0.000000000000000000e+00 -3.182779435373953447e+01
-9.097215005355328685e+02 0.000000000000000000e+00 -3.220734470291411355e+01
-9.385300770682127904e+02 0.000000000000000000e+00 -3.149614673382818353e+01
-9.413537933441742780e+02 0.000000000000000000e+00 -3.217379949077823653e+01
-9.503058125327859216e+02 0.000000000000000000e+00 -3.057492892100673032e+01
-9.404519108633155611e+02 0.000000000000000000e+00 -2.992840111180971974e+01
-9.435025425642304526e+02 0.000000000000000000e+00 -3.003195164415109275e+01
-9.678380448082349403e+02 0.000000000000000000e+00 -3.034131151254652536e+01
-9.566086061079417959e+02 0.000000000000000000e+00 -2.992039906679926276e+01
-9.691435283676783001e+02 0.000000000000000000e+00 -2.959147346093422470e+01
-9.604414754778841825e+02 0.000000000000000000e+00 -2.949277281380805960e+01
-9.681348292617287825e+02 0.000000000000000000e+00 -3.018425699782872584e+01
-9.582429383862881878e+02 0.000000000000000000e+00 -2.947447600644987631e+01
-9.769239767083863626e+02 0.000000000000000000e+00 -3.010906965518398692e+01
-1.005403245429482240e+03 0.000000000000000000e+00 -3.072721293701971490e+01
-1.015062738616951947e+03 0.000000000000000000e+00 -3.058988116164660198e+01
-1.007351146933298196e+03 0.000000000000000000e+00 -2.880730940965636933e+01
-9.960009045621098949e+02 0.000000000000000000e+00 -2.975470972604544784e+01
-1.003913998581110718e+03 0.000000000000000000e+00 -2.963251086818009128e+01
-1.019235036709879864e+03 0.000000000000000000e+00 -2.975694514954440706e+01
-1.004715202198318138e+03 0.000000000000000000e+00 -2.973144833586115965e+01
-1.008854743415637017e+03 0.000000000000000000e+00 -2.960372235536556218e+01
-9.877302743434593140e+02 0.000000000000000000e+00 -3.005399009206566063e+01
-1.004655286975347394e+03 0.000000000000000000e+00 -2.952176530368913632e+01
-1.019085157739727038e+03 0.000000000000000000e+00 -3.115172535221778105e+01
-1.003354011624000123e+03 0.000000000000000000e+00 -3.017682774471877849e+01
-1.003287890185406241e+03 0.000000000000000000e+00 -2.969644381432036084e+01
-9.551461858533779150e+02 0.000000000000000000e+00 -3.107315342286879911e+01
-9.523364685373092016e+02 0.000000000000000000e+00 -3.164710988605219200e+01
-9.533809251516682934e+02 0.000000000000000000e+00 -3.136539510979662282e+01
-9.298033259858807469e+02 0.000000000000000000e+00 -3.048873802324942517e+01
-9.343988966421784426e+02 0.000000000000000000e+00 -2.966291465235372016e+01
-9.430761273543434982e+02 0.000000000000000000e+00 -3.077182520836311141e+01
-9.584534219473581516e+02 0.000000000000000000e+00 -3.062875608590384502e+01
-9.375417209586416902e+02 0.000000000000000000e+00 -3.056956657532180088e+01
-9.292417442817311439e+02 0.000000000000000000e+00 -3.118395452140472912e+01
-9.300684795011284223e+02 0.000000000000000000e+00 -3.104692928883031300e+01
-9.179816219509568782e+02 0.000000000000000000e+00 -3.084996097858680741e+01
-9.154334993958617588e+02 0.000000000000000000e+00 -3.024236988148106775e+01
-9.188895264855103733e+02 0.000000000000000000e+00 -3.036079839338434283e+01
-9.236602035843970953e+02 0.000000000000000000e+00 -3.021264289204430042e+01
-9.265782739137677027e+02 0.000000000000000000e+00 -2.965148188343296454e+01
-9.391795500982932481e+02 0.000000000000000000e+00 -2.975451807859739972e+01
-9.320124486825743588e+02 0.000000000000000000e+00 -2.911073287467981174e+01
-9.417524297508256268e+02 0.000000000000000000e+00 -2.961989458555774490e+01
-9.221828203556040080e+02 0.000000000000000000e+00 -2.968661051701384679e+01
-9.090368936453463675e+02 0.000000000000000000e+00 -2.927870445315143400e+01
-9.098068418933642079e+02 0.000000000000000000e+00 -2.953719062958093389e+01
-9.022785912930547738e+02 0.000000000000000000e+00 -2.975799712586361068e+01
-8.795343191183837916e+02 0.000000000000000000e+00 -2.968845769909727039e+01
-8.685709755490587440e+02 0.000000000000000000e+00 -3.031265479624724435e+01
-8.688972837722856184e+02 0.000000000000000000e+00 -2.976286094906701862e+01
-8.748137617751317521e+02 0.000000000000000000e+00 -2.994337683713243337e+01
-8.479966456773208847e+02 0.000000000000000000e+00 -3.036087834181498124e+01
-8.428902846553537529e+02 0.000000000000000000e+00 -2.985854303113127628e+01
-8.275428368170632893e+02 0.000000000000000000e+00 -3.093519388118004088e+01
-8.388262130664547840e+02 0.000000000000000000e+00 -3.020335191069658265e+01
-8.131644356898457318e+02 0.000000000000000000e+00 -3.035842416098118690e+01
-8.119664051084489529e+02 0.000000000000000000e+00 -3.002464402659893494e+01
-8.279207082417131005e+02 0.000000000000000000e+00 -3.054458939415565055e+01
-8.210387421295464492e+02 0.000000000000000000e+00 -3.071422482957716227e+01
-8.347069018420343127e+02 0.000000000000000000e+00 -3.007653206295721304e+01
-8.574044368140137067e+02 0.000000000000000000e+00 -2.996869553893836269e+01
-8.368189614267887464e+02 0.000000000000000000e+00 -3.067400453656138382e+01
-8.451074805429435628e+02 0.000000000000000000e+00 -2.961597848053702364e+01
-8.542422349147722116e+02 0.000000000000000000e+00 -2.962213579171491062e+01
-8.265737514288184684e+02 0.000000000000000000e+00 -3.025094745200277657e+01
-8.280450952885595370e+02 0.000000000000000000e+00 -3.014574937410036171e+01
-8.132115539796101302e+02 0.000000000000000000e+00 -3.007613212094209132e+01
-8.196927707904208091e+02 0.000000000000000000e+00 -2.948774176522150015e+01
-8.010913450195066616e+02 0.000000000000000000e+00 -2.960210440740229387e+01
-7.955766289331165808e+02 0.000000000000000000e+00 -3.005950388575806187e+01
-7.659168959678877400e+02 0.000000000000000000e+00 -3.211303880157971946e+01
-7.920995853641087479e+02 0.000000000000000000e+00 -3.113761582417339469e+01
-7.771878820794022431e+02 0.000000000000000000e+00 -3.009677538594951329e+01
-7.901092575230806005e+02 0.000000000000000000e+00 -2.976790350102626803e+01
-7.980458656391843988e+02 0.000000000000000000e+00 -3.082732066388315673e+01
-7.978503216063879790e+02 0.000000000000000000e+00 -3.031601060565562022e+01
-8.031090204604151950e+02 0.000000000000000000e+00 -3.074335645347824197e+01
-8.185616362653406668e+02 0.000000000000000000e+00 -2.935338799275999122e+01
-8.002366397876432984e+02 0.000000000000000000e+00 -2.979336946594520441e+01
-8.314883188447643079e+02 0.000000000000000000e+00 -2.989253280366719423e+01
-8.320729263626776628e+02 0.000000000000000000e+00 -2.874893977946416612e+01
-8.381014469833002067e+02 0.000000000000000000e+00 -2.895019634099091377e+01
-8.302437076247283585e+02 0.000000000000000000e+00 -2.671127078760123652e+01
-8.247057349756369149e+02 0.000000000000000000e+00 -2.833367437799785193e+01
-8.059611413908791064e+02 0.000000000000000000e+00 -2.865891555062253815e+01
-7.989941510384607000e+02 0.000000000000000000e+00 -2.926778727349848452e+01
-8.021256379844644471e+02 0.000000000000000000e+00 -2.899446450682758325e+01
-7.995150038612071057e+02 0.000000000000000000e+00 -3.057422867494379659e+01
-7.892380379874298342e+02 0.000000000000000000e+00 -2.908121456701043428e+01
-7.929846583482608366e+02 0.000000000000000000e+00 -2.914286724965457154e+01
-7.954068347071523704e+02 0.000000000000000000e+00 -2.864707848196239581e+01
-7.765106359993253591e+02 0.000000000000000000e+00 -2.886182967347674833e+01
-8.015245042953549728e+02 0.000000000000000000e+00 -3.060608860901653827e+01
-8.028976070846897528e+02 0.000000000000000000e+00 -3.021542117920117221e+01
-8.060626731971783556e+02 0.000000000000000000e+00 -2.964471019463512391e+01
-7.987719380006237770e+02 0.000000000000000000e+00 -2.961152311687190775e+01
-7.910692621023781612e+02 0.000000000000000000e+00 -2.975120719834141880e+01
-7.745846869547501683e+02 0.000000000000000000e+00 -3.001472969177471839e+01
-7.697079988093987595e+02 0.000000000000000000e+00 -3.036822631448619347e+01
-7.858443891061101567e+02 0.000000000000000000e+00 -2.991601003246839241e+01
-7.587300066660995981e+02 0.000000000000000000e+00 -3.028212173285703557e+01
-7.457770281009602513e+02 0.000000000000000000e+00 -3.027174787791915378e+01
-7.325924650482689913e+02 0.000000000000000000e+00 -3.093572275116807191e+01
-7.271358859191784632e+02 0.000000000000000000e+00 -2.940575325423814945e+01
-7.390135470816344423e+02 0.000000000000000000e+00 -3.075935570010393860e+01
-7.548362134850772236e+02 0.000000000000000000e+00 -3.126598074274519945e+01
-7.447504473912408685e+02 0.000000000000000000e+00 -3.178023818467235628e+01
-7.582208517539356762e+02 0.000000000000000000e+00 -3.012855450329897167e+01
-7.640627324710632138e+02 0.000000000000000000e+00 -2.968914400695862810e+01
-7.686233682272754777e+02 0.000000000000000000e+00 -3.020862542836684383e+01
-7.694393634981011019e+02 0.000000000000000000e+00 -2.897993571141768143e+01
-7.548268460716808477e+02 0.000000000000000000e+00 -3.003565717732394091e+01
-7.503990709794445593e+02 0.000000000000000000e+00 -2.919356715327241147e+01
-7.263041529316456035e+02 0.000000000000000000e+00 -2.948771224670811364e+01
-7.120465245600437356e+02 0.000000000000000000e+00 -3.055906139115543851e+01
-7.207607143503456655e+02 0.000000000000000000e+00 -2.992681177485007993e+01
-7.013252066788016919e+02 0.000000000000000000e+00 -2.977519935062834122e+01
-7.099096051879082552e+02 0.000000000000000000e+00 -3.003925375544947940e+01
-7.010013312774000269e+02 0.000000000000000000e+00 -3.037051425124552395e+01
-7.076605442661996221e+02 0.000000000000000000e+00 -3.123204986483700907e+01
-7.361407986178826377e+02 0.000000000000000000e+00 -3.159262515672367044e+01
-7.161400995570597843e+02 0.000000000000000000e+00 -3.216969885751491631e+01
-7.206302040261930415e+02 0.000000000000000000e+00 -3.211332465069497744e+01
-7.232519719228955637e+02 0.000000000000000000e+00 -3.171177562668950145e+01
-7.240923079962678912e+02 0.000000000000000000e+00 -3.200838039657178058e+01
-7.343463902294710124e+02 0.000000000000000000e+00 -2.986169547138352698e+01
-7.282160707001853552e+02 0.000000000000000000e+00 -3.057024002738702961e+01
-7.321574158481134873e+02 0.000000000000000000e+00 -3.058340709662380164e+01
-7.375826361213808013e+02 0.000000000000000000e+00 -3.155469370356433956e+01
-7.538793489127281191e+02 0.000000000000000000e+00 -3.070863205408424790e+01
-7.358174393428703297e+02 0.000000000000000000e+00 -3.113411644763252184e+01
-7.615288955149305821e+02 0.000000000000000000e+00 -3.204492570160451237e+01
-7.564717674335612401e+02 0.000000000000000000e+00 -3.044019225005368412e+01
-7.538326869498789620e+02 0.000000000000000000e+00 -3.055341068240643665e+01
